,t,ax,ay,az,gx,gy,gz
1614,3.835987091064453,3835,1825,16856,-12,-61,-5
1615,3.8383610248565674,4169,1909,16806,-12,-61,-5
1616,3.8407328128814697,4169,1909,16806,-12,-61,-5
1617,3.843106269836426,4169,1909,16806,-38,-64,-26
1618,3.845479726791382,4483,1804,16604,-38,-64,-26
1619,3.8478527069091797,4483,1804,16604,-38,-64,-26
1620,3.8502254486083984,4483,1804,16604,-49,-60,-50
1621,3.852597951889038,4850,1604,16288,-49,-60,-50
1622,3.855022430419922,4850,1604,16288,-49,-60,-50
1623,3.8592169284820557,4850,1604,16288,-51,-35,-76
1624,3.8647398948669434,5017,1645,16171,-51,-35,-76
1625,3.8702635765075684,4900,1805,16282,-40,4,-97
1626,3.875802993774414,4763,1988,16334,-33,20,-105
1627,3.881326198577881,4730,2018,16394,-30,13,-110
1628,3.886849880218506,4730,2018,16394,-23,-17,-115
1629,3.892368793487549,4845,2024,16358,-23,-17,-115
1630,3.8978896141052246,4995,1977,16509,-26,-44,-128
1631,3.9034109115600586,5080,1969,16737,-20,-53,-140
1632,3.908931016921997,5312,1979,16873,3,-57,-156
1633,3.91445255279541,5312,1979,16873,3,-57,-156
1634,3.9199728965759277,5711,2028,16663,28,-18,-178
1635,3.925494432449341,5995,1924,16484,29,32,-190
1636,3.931018829345703,6192,1900,16314,31,78,-202
1637,3.936537504196167,6192,1900,16314,24,124,-211
1638,3.9420578479766846,6059,1849,16415,24,124,-211
1639,3.9475815296173096,5767,1886,16529,16,136,-219
1640,3.95310378074646,5524,1928,16514,18,110,-217
1641,3.9587273597717285,5410,1873,16450,16,68,-209
1642,3.9638960361480713,5410,1873,16450,21,27,-197
1643,3.9688308238983154,5440,1834,16419,21,27,-197
1644,3.9737651348114014,5536,1691,16435,-6,-6,-182
1645,3.9787027835845947,5717,1493,16575,-17,-17,-173
1646,3.983635187149048,5717,1493,16575,-17,-17,-173
1647,3.9885878562927246,5660,1612,16722,-21,-13,-156
1648,3.9935240745544434,5609,1647,16754,-26,10,-149
1649,3.9984617233276367,5609,1647,16754,-45,47,-150
1650,4.003394842147827,5485,1142,16846,-45,47,-150
